CódigodoMunicípio,Município,Estado,AnodeReferência,Tipodeserviço,Naturezajurídica,POP_TOTAL,POP_TOTAL_ESGOTO,POP_TOTAL_AGUA,REGIAO,DIF_AG_2011_2020,DIF_ES_2011_2020,INV_TOTAL,INV_TOTAL_AG,INV_TOTAL_ES,INV_TOTAL_PCP,INV_TOTAL_AG_PCP,INV_TOTAL_ES_PCP,latitude,longitude,COD_IBGE,IDHM,IDHM_RENDA,IDHM_EDUCACAO,IDHM_LONGEVIDADE
241210,São João do Sabugi,RN,2020,Esgotos      ,Administração pública direta,6207.0,3040.0,,NE,,,0.0,0.0,0.0,,,,-671.387,-372.027,241210,0.655,0.779,0.581,0.62
241210,São João do Sabugi,RN,2020,Água         ,Sociedade de economia mista com administração pública,6207.0,,6207.0,NE,,,0.0,0.0,0.0,,,,-671.387,-372.027,241210,0.655,0.779,0.581,0.62
241220,São José de Mipibu,RN,2020,Água e Esgoto,Sociedade de economia mista com administração pública,44236.0,267.0,29148.0,NE,0.1976999129654068,-0.00026556192377868645,0.0,0.0,0.0,,,,-60.773,-352.417,241220,0.611,0.748,0.508,0.599
241230,São José do Campestre,RN,2020,Água         ,Sociedade de economia mista com administração pública,12879.0,,11887.0,NE,0.11118693251302769,,0.0,0.0,0.0,,,,-631.087,-357.067,241230,0.615,0.789,0.522,0.564
241230,São José do Campestre,RN,2020,Esgotos      ,Administração pública direta,12879.0,3600.0,,NE,,,0.0,0.0,0.0,,,,-631.087,-357.067,241230,0.615,0.789,0.522,0.564
241240,São José do Seridó,RN,2020,Água e Esgoto,Sociedade de economia mista com administração pública,4665.0,3080.0,2674.0,NE,-0.21770011290952318,0.033653520018451455,0.0,0.0,0.0,,,,-644.002,-368.746,241240,0.694,0.815,0.647,0.634
241250,São Miguel,RN,2020,Água         ,Sociedade de economia mista com administração pública,23655.0,,14.0,NE,-0.6635651904116657,,0.0,0.0,0.0,,,,-620.283,-384.947,241250,0.606,0.747,0.518,0.574
241255,São Miguel do Gostoso,RN,2020,Água         ,Sociedade de economia mista com administração pública,10362.0,,1044.0,NE,-0.026617594550870552,,0.0,0.0,0.0,,,,-512.302,-356.354,241255,0.591,0.79,0.468,0.558
241255,São Miguel do Gostoso,RN,2020,Esgotos      ,Administração pública direta,10362.0,4937.0,,NE,,,0.0,0.0,0.0,,,,-512.302,-356.354,241255,0.591,0.79,0.468,0.558
241260,São Paulo do Potengi,RN,2020,Água e Esgoto,Sociedade de economia mista com administração pública,17720.0,2670.0,16881.0,NE,0.22523190642417412,0.012481063644355889,0.0,0.0,0.0,,,,-58.994,-357.642,241260,0.622,0.744,0.555,0.584
241270,São Pedro,RN,2020,Água         ,Sociedade de economia mista com administração pública,5930.0,,4767.0,NE,0.22832159283776232,,0.0,0.0,0.0,,,,-590.559,-356.317,241270,0.589,0.794,0.449,0.574
241280,São Rafael,RN,2020,Água e Esgoto,Sociedade de economia mista com administração pública,8192.0,5155.0,7095.0,NE,0.18083285238182445,0.08121570584804905,0.0,0.0,0.0,,,,-579.791,-368.778,241280,0.611,0.787,0.493,0.588
241290,São Tomé,RN,2020,Água e Esgoto,Sociedade de economia mista com administração pública,11053.0,3346.0,8300.0,NE,0.19912679602409245,0.026176612826356083,0.0,0.0,0.0,,,,-596.404,-360.798,241290,0.585,0.77,0.461,0.565
241300,São Vicente,RN,2020,Água         ,Sociedade de economia mista com administração pública,6450.0,,5679.0,NE,0.24092063699205868,,0.0,0.0,0.0,,,,-621.893,-366.827,241300,0.642,0.787,0.556,0.606
241310,Senador Elói de Souza,RN,2020,Água         ,Sociedade de economia mista com administração pública,6127.0,,6127.0,NE,0.5673821252638986,,0.0,0.0,0.0,,,,-603.334,-356.978,241310,0.583,0.752,0.504,0.523
241320,Senador Georgino Avelino,RN,2020,Água         ,Sociedade de economia mista com administração pública,4484.0,,4038.0,NE,-0.09669537790402583,,0.0,0.0,0.0,,,,-61.576,-351.299,241320,0.57,0.748,0.455,0.543
241330,Serra de São Bento,RN,2020,Água         ,Sociedade de economia mista com administração pública,5751.0,,5642.0,NE,0.40570669773874124,,0.0,0.0,0.0,,,,-641.762,-357.033,241330,0.582,0.741,0.482,0.551
241335,Serra do Mel,RN,2020,Água         ,Sociedade de economia mista com administração pública,12083.0,,453.0,NE,-0.9435560850756763,,0.0,0.0,0.0,,,,-517.725,-370.242,241335,0.614,0.773,0.521,0.574
241340,Serra Negra do Norte,RN,2020,Água e Esgoto,Administração pública direta,8092.0,5754.0,6525.0,NE,0.03298266646457371,-0.009523124032536967,0.0,0.0,0.0,,,,-666.031,-373.996,241340,0.597,0.787,0.468,0.578
241350,Serrinha,RN,2020,Água         ,Sociedade de economia mista com administração pública,6178.0,,4572.0,NE,0.4137053527385868,,0.0,0.0,0.0,,,,-628.181,-35.5,241350,0.592,0.757,0.502,0.547
241355,Serrinha dos Pintos,RN,2020,Água         ,Sociedade de economia mista com administração pública,4816.0,,4030.0,NE,0.29566657970543464,,0.0,0.0,0.0,,,,-611.087,-379.548,241355,0.598,0.782,0.492,0.555
241360,Severiano Melo,RN,2020,Água         ,Sociedade de economia mista com administração pública,2088.0,,2088.0,NE,0.6374762971901397,,0.0,0.0,0.0,,,,-577.666,-37.957,241360,0.604,0.728,0.522,0.579
241370,Sítio Novo,RN,2020,Esgotos      ,Administração pública direta,5561.0,1720.0,,NE,,,0.0,0.0,0.0,,,,-611.132,-35.909,241370,0.572,0.722,0.491,0.528
241370,Sítio Novo,RN,2020,Água         ,Sociedade de economia mista com administração pública,5561.0,,2209.0,NE,,,0.0,0.0,0.0,,,,-611.132,-35.909,241370,0.572,0.722,0.491,0.528
241380,Taboleiro Grande,RN,2020,Água         ,Sociedade de economia mista com administração pública,2586.0,,2354.0,NE,0.3406280365677118,,0.0,0.0,0.0,,,,-591.948,-380.367,241380,0.612,0.792,0.507,0.57
241390,Taipu,RN,2020,Água         ,Sociedade de economia mista com administração pública,12297.0,,8757.0,NE,0.3681957348211858,,0.0,0.0,0.0,,,,-563.058,-355.918,241390,0.569,0.778,0.435,0.544
241400,Tangará,RN,2020,Água         ,Sociedade de economia mista com administração pública,15869.0,,15869.0,NE,0.3083792646340613,,0.0,0.0,0.0,,,,-619.649,-357.989,241400,0.608,0.77,0.516,0.566
241410,Tenente Ananias,RN,2020,Água         ,Sociedade de economia mista com administração pública,10855.0,,6762.0,NE,-0.07618785580669263,,0.0,0.0,0.0,,,,-645.823,-38.182,241410,0.592,0.779,0.468,0.57
241415,Tenente Laurentino Cruz,RN,2020,Água         ,Sociedade de economia mista com administração pública,6019.0,,4639.0,NE,0.5624458956147045,,0.0,0.0,0.0,,,,-61.378,-367.135,241415,0.623,0.737,0.586,0.559
241420,Tibau do Sul,RN,2020,Água e Esgoto,Sociedade de economia mista com administração pública,14440.0,5144.0,10318.0,NE,0.29414002158598834,0.19986749195274828,0.0,0.0,0.0,,,,-619.176,-350.866,241420,0.645,0.794,0.504,0.672
241430,Timbaúba dos Batistas,RN,2020,Esgotos      ,Administração pública direta,2421.0,1823.0,,NE,,,0.0,0.0,0.0,,,,-645.768,-372.745,241430,0.64,0.723,0.591,0.614
241430,Timbaúba dos Batistas,RN,2020,Água         ,Sociedade de economia mista com administração pública,2421.0,,2421.0,NE,,,0.0,0.0,0.0,,,,-645.768,-372.745,241430,0.64,0.723,0.591,0.614
241440,Touros,RN,2020,Água e Esgoto,Autarquia,33503.0,3200.0,25164.0,NE,0.7402148641027586,,7481.387164216089,7481.387164216089,0.0,0.0,0.0,0.0,-520.182,-354.621,241440,0.572,0.716,0.466,0.562
241440,Touros,RN,2020,Água         ,Sociedade de economia mista com administração pública,33503.0,,2840.0,NE,-0.6663283885025222,,7481.387164216089,7481.387164216089,0.0,,,,-520.182,-354.621,241440,0.572,0.716,0.466,0.562
241445,Triunfo Potiguar,RN,2020,Água         ,Sociedade de economia mista com administração pública,3216.0,,3216.0,NE,0.327756199581715,,0.0,0.0,0.0,,,,-585.408,-371.786,241445,0.602,0.73,0.516,0.579
241450,Umarizal,RN,2020,Água         ,Sociedade de economia mista com administração pública,10520.0,,10298.0,NE,0.1232602218963601,,0.0,0.0,0.0,,,,-598.238,-37.818,241450,0.618,0.792,0.506,0.59
241460,Upanema,RN,2020,Esgotos      ,Administração pública direta,14800.0,4440.0,,NE,,,0.0,0.0,0.0,,,,-563.761,-372.635,241460,0.596,0.758,0.516,0.542
241460,Upanema,RN,2020,Água         ,Sociedade de economia mista com administração pública,14800.0,,10349.0,NE,,,0.0,0.0,0.0,,,,-563.761,-372.635,241460,0.596,0.758,0.516,0.542
241470,Várzea,RN,2020,Água         ,Sociedade de economia mista com administração pública,5515.0,,5515.0,NE,0.1840502474305291,,0.0,0.0,0.0,,,,-634.641,-353.732,241470,0.626,0.771,0.552,0.577
241475,Venha-Ver,RN,2020,Água         ,Sociedade de economia mista com administração pública,4205.0,,1521.0,NE,0.08730933974413585,,0.0,0.0,0.0,,,,-632.016,-384.896,241475,0.555,0.722,0.473,0.501
241480,Vera Cruz,RN,2020,Água         ,Sociedade de economia mista com administração pública,12637.0,,12637.0,NE,0.5609845701689934,,0.0,0.0,0.0,,,,-604.399,-35.428,241480,0.587,0.735,0.494,0.558
241490,Viçosa,RN,2020,Água         ,Sociedade de economia mista com administração pública,1725.0,,1725.0,NE,0.0627306273062731,,0.0,0.0,0.0,,,,-598.253,-379.462,241490,0.592,0.747,0.502,0.552
241500,Vila Flor,RN,2020,Água         ,Sociedade de economia mista com administração pública,3194.0,,3194.0,NE,0.17592273197654362,,0.0,0.0,0.0,,,,-631.287,-35.067,241500,0.576,0.722,0.471,0.561
250010,Água Branca,PB,2020,Esgotos      ,Administração pública direta,10306.0,4500.0,,NE,,,27407.533077770342,0.0,0.0,,,,-751.144,-376.357,250010,0.572,0.712,0.484,0.542
250010,Água Branca,PB,2020,Água         ,Sociedade de economia mista com administração pública,10306.0,,2113.0,NE,,,27407.533077770342,0.0,0.0,,,,-751.144,-376.357,250010,0.572,0.712,0.484,0.542
250020,Aguiar,PB,2020,Água         ,Sociedade de economia mista com administração pública,5630.0,,3590.0,NE,0.1492454210286257,,520019.2530530983,497483.08167481056,0.0,,,,-70.918,-381.681,250020,0.597,0.753,0.447,0.632
250030,Alagoa Grande,PB,2020,Água e Esgoto,Sociedade de economia mista com administração pública,28439.0,8355.0,22721.0,NE,0.18336133756865303,0.07114625389888737,4230646.75758537,4112657.190410752,0.0,,,,-703.943,-356.206,250030,0.582,0.797,0.43,0.576
250040,Alagoa Nova,PB,2020,Água         ,Sociedade de economia mista com administração pública,20921.0,,8754.0,NE,0.027709800478417146,,6776024.007229262,6729203.908352917,0.0,,,,-705.377,-357.591,250040,0.576,0.749,0.451,0.567
250050,Alagoinha,PB,2020,Água         ,Autarquia,14560.0,,12000.0,NE,-0.01140250671729448,,0.0,0.0,0.0,0.0,0.0,0.0,-694.657,-355.332,250050,0.595,0.795,0.462,0.574
250057,Algodão de Jandaíra,PB,2020,Água         ,Sociedade de economia mista com administração pública,2577.0,,0.0,NE,-0.2114333753678016,,1070810.5636295814,1070512.1158309677,0.0,,,,-689.292,-360.129,250057,0.548,0.749,0.413,0.532
250060,Alhandra,PB,2020,Água e Esgoto,Sociedade de economia mista com administração pública,19727.0,1394.0,16160.0,NE,0.19979609884969463,,1595201.8328969467,0.0,1502443.756160813,,,,-742.977,-349.057,250060,0.582,0.778,0.465,0.544
250070,São João do Rio do Peixe,PB,2020,Água         ,Sociedade de economia mista com administração pública,18026.0,,8841.0,NE,0.11219568510753009,,50013.89644122142,0.0,0.0,,,,-672.195,-384.468,250070,0.608,0.782,0.49,0.586
250073,Amparo,PB,2020,Esgotos      ,Administração pública direta,2251.0,1121.0,,NE,,,1176.3089700540002,0.0,0.0,,,,-755.502,-370.628,250073,0.606,0.752,0.551,0.537
250073,Amparo,PB,2020,Água         ,Sociedade de economia mista com administração pública,2251.0,,0.0,NE,,,1176.3089700540002,0.0,0.0,,,,-755.502,-370.628,250073,0.606,0.752,0.551,0.537
250077,Aparecida,PB,2020,Água         ,Sociedade de economia mista com administração pública,8416.0,,5210.0,NE,0.14510328812037088,,29096.20815446434,0.0,0.0,,,,-678.466,-380.803,250077,0.578,0.747,0.456,0.567
250077,Aparecida,PB,2020,Esgotos      ,Administração pública direta,8416.0,4500.0,,NE,,,29096.20815446434,0.0,0.0,,,,-678.466,-380.803,250077,0.578,0.747,0.456,0.567
250080,Araçagi,PB,2020,Água         ,Sociedade de economia mista com administração pública,16921.0,,10430.0,NE,0.22135944385977369,,12811187.906562362,12760026.05950573,0.0,,,,-684.374,-353.737,250080,0.549,0.745,0.412,0.54
250090,Arara,PB,2020,Esgotos      ,Administração pública direta,13542.0,4551.0,,NE,,,3017363.8201295943,3012035.878190064,0.0,,,,-682.813,-357.552,250090,0.548,0.712,0.407,0.569
250090,Arara,PB,2020,Água         ,Sociedade de economia mista com administração pública,13542.0,,11039.0,NE,,,3017363.8201295943,3012035.878190064,0.0,,,,-682.813,-357.552,250090,0.548,0.712,0.407,0.569
250100,Araruna,PB,2020,Água e Esgoto,Sociedade de economia mista com administração pública,20463.0,6238.0,6872.0,NE,-0.15824385020726311,-0.0025991197654839926,18772736.68523476,18723456.998221498,0.0,,,,-654.848,-357.498,250100,0.567,0.758,0.439,0.549
250110,Areia,PB,2020,Água         ,Sociedade de economia mista com administração pública,22656.0,,13976.0,NE,0.08121709277809275,,11690492.816255214,10707801.801895808,901231.7933262914,,,,-696.396,-356.977,250110,0.594,0.756,0.467,0.593
250115,Areia de Baraúnas,PB,2020,Água         ,Sociedade de economia mista com administração pública,2116.0,,922.0,NE,-0.18115074279367321,,5377.4747210749,0.0,0.0,,,,-711.702,-369.404,250115,0.562,0.68,0.462,0.566
250115,Areia de Baraúnas,PB,2020,Esgotos      ,Administração pública direta,2116.0,1117.0,,NE,,,5377.4747210749,0.0,0.0,,,,-711.702,-369.404,250115,0.562,0.68,0.462,0.566
250120,Areial,PB,2020,Água         ,Sociedade de economia mista com administração pública,7027.0,,0.0,NE,-0.5476629766297663,,10413362.988830056,10411408.670118319,0.0,,,,-704.789,-359.313,250120,0.608,0.779,0.503,0.573
250130,Aroeiras,PB,2020,Água         ,Sociedade de economia mista com administração pública,19116.0,,6147.0,NE,-0.02548925019320275,,1555558.6131237273,1552424.1297381436,0.0,,,,-754.473,-357.066,250130,0.548,0.745,0.411,0.537
250135,Assunção,PB,2020,Água         ,Sociedade de economia mista com administração pública,4029.0,,0.0,NE,-0.3215630885122411,,300285.11276933266,278994.7160159902,0.0,,,,-707.231,-36.725,250135,0.609,0.738,0.51,0.601
250150,Bananeiras,PB,2020,Água         ,Sociedade de economia mista com administração pública,21269.0,,4558.0,NE,-0.02302605691531817,,27595.529990820643,0.0,0.0,,,,-674.775,-356.246,250150,0.568,0.766,0.43,0.555
250157,Barra de Santana,PB,2020,Água         ,Sociedade de economia mista com administração pública,8349.0,,0.0,NE,-0.0890461088070261,,4695.21550365356,0.0,0.0,,,,-751.809,-359.913,250157,0.567,0.747,0.465,0.526
250160,Barra de Santa Rosa,PB,2020,Água         ,Sociedade de economia mista com administração pública,15497.0,,0.0,NE,-0.5619794218520333,,8121009.804793369,8062545.031958346,0.0,,,,-671.816,-360.671,250160,0.562,0.753,0.434,0.542
250170,Barra de São Miguel,PB,2020,Água         ,Sociedade de economia mista com administração pública,6065.0,,0.0,NE,-0.3707049238398866,,124923.96956641402,122299.33614194926,0.0,,,,-774.603,-363.209,250170,0.572,0.728,0.44,0.584
250180,Bayeux,PB,2020,Água e Esgoto,Sociedade de economia mista com administração pública,97203.0,7750.0,75454.0,NE,0.046811095489713406,0.009266584431191868,3533698.551827689,0.0,3098216.7615164137,,,,-71.238,-349.293,250180,0.649,0.779,0.566,0.619
250190,Belém,PB,2020,Água         ,Sociedade de economia mista com administração pública,17705.0,,16171.0,NE,0.08777844947198332,,874005.4127701249,773587.4184181069,0.0,,,,-674.261,-355.166,250190,0.592,0.759,0.492,0.557
250200,Belém do Brejo do Cruz,PB,2020,Água         ,Sociedade de economia mista com administração pública,7349.0,,4266.0,NE,-0.09465962992954835,,22981.6958596214,0.0,0.0,,,,-618.515,-375.348,250200,0.578,0.779,0.451,0.55
250205,Bernardino Batista,PB,2020,Água         ,Sociedade de economia mista com administração pública,3536.0,,0.0,NE,-0.5804871411076337,,585532.697215921,584646.6993072457,0.0,,,,-644.572,-385.521,250205,0.558,0.716,0.462,0.526
250210,Boa Ventura,PB,2020,Água         ,Sociedade de economia mista com administração pública,5307.0,,4600.0,NE,0.2543302787865005,,24564.7377451135,0.0,0.0,,,,-740.982,-382.113,250210,0.599,0.79,0.48,0.566
250215,Boa Vista,PB,2020,Água         ,Sociedade de economia mista com administração pública,7136.0,,5179.0,NE,0.21065313638939342,,12104188.79008099,12075318.797321387,0.0,,,,-726.365,-362.357,250215,0.649,0.796,0.582,0.59
250220,Bom Jesus,PB,2020,Água         ,Sociedade de economia mista com administração pública,2575.0,,2067.0,NE,0.3908806982575708,,12237.335122991739,0.0,0.0,,,,-681.601,-386.453,250220,0.597,0.762,0.477,0.584
250230,Bom Sucesso,PB,2020,Esgotos      ,Administração pública direta,4956.0,1500.0,,NE,,,636796.0696994644,623963.5341281395,0.0,,,,-644.176,-379.234,250230,0.592,0.752,0.494,0.558
250230,Bom Sucesso,PB,2020,Água         ,Sociedade de economia mista com administração pública,4956.0,,2177.0,NE,,,636796.0696994644,623963.5341281395,0.0,,,,-644.176,-379.234,250230,0.592,0.752,0.494,0.558
250240,Bonito de Santa Fé,PB,2020,Esgotos      ,Administração pública direta,12022.0,4528.0,,NE,,,44128.85058364988,0.0,0.0,,,,-731.341,-385.133,250240,0.574,0.786,0.427,0.564
250240,Bonito de Santa Fé,PB,2020,Água         ,Sociedade de economia mista com administração pública,12022.0,,8378.0,NE,,,44128.85058364988,0.0,0.0,,,,-731.341,-385.133,250240,0.574,0.786,0.427,0.564
250250,Boqueirão,PB,2020,Água         ,Sociedade de economia mista com administração pública,17870.0,,11936.0,NE,0.032996676883125686,,78044778.3775906,77976276.7513837,0.0,,,,-7.487,-361.309,250250,0.607,0.763,0.496,0.592
250250,Boqueirão,PB,2020,Esgotos      ,Administração pública direta,17870.0,12684.0,,NE,,,78044778.3775906,77976276.7513837,0.0,,,,-7.487,-361.309,250250,0.607,0.763,0.496,0.592
250260,Igaracy,PB,2020,Água         ,Sociedade de economia mista com administração pública,6105.0,,5517.0,NE,0.23419811556508063,,29030.041559091325,0.0,0.0,,,,-717.184,-381.478,250260,0.61,0.794,0.496,0.575
250270,Borborema,PB,2020,Água e Esgoto,Administração pública direta,5287.0,300.0,3861.0,NE,-0.17340368034523512,,0.0,0.0,0.0,,,,-680.199,-356.187,250270,0.558,0.75,0.426,0.544
250280,Brejo do Cruz,PB,2020,Esgotos      ,Administração pública direta,14206.0,8035.0,,NE,,,56554.309354363686,0.0,0.0,,,,-634.185,-374.943,250280,0.597,0.798,0.463,0.575
250280,Brejo do Cruz,PB,2020,Água         ,Sociedade de economia mista com administração pública,14206.0,,10760.0,NE,,,56554.309354363686,0.0,0.0,,,,-634.185,-374.943,250280,0.597,0.798,0.463,0.575
250290,Brejo dos Santos,PB,2020,Água         ,Sociedade de economia mista com administração pública,6464.0,,5445.0,NE,0.09468961279772237,,46020.788704008446,17177.197817,0.0,,,,-637.065,-378.253,250290,0.619,0.776,0.541,0.564
250300,Caaporã,PB,2020,Água         ,Autarquia,21955.0,,4791.0,NE,-0.20142986723985865,,205773.47778841064,98917.14097073837,0.0,1.395018446823047,1.395018446823047,0.0,-751.351,-349.055,250300,0.602,0.757,0.509,0.565
250300,Caaporã,PB,2020,Água         ,Sociedade de economia mista com administração pública,21955.0,,9954.0,NE,0.23516283306763833,,205773.47778841064,98917.14097073837,0.0,,,,-751.351,-349.055,250300,0.602,0.757,0.509,0.565
250310,Cabaceiras,PB,2020,Água         ,Sociedade de economia mista com administração pública,5661.0,,2114.0,NE,-0.06697614790614409,,2279560.0939377304,2172733.4059139527,95703.08796814275,,,,-748.899,-36.287,250310,0.611,0.759,0.523,0.574
250310,Cabaceiras,PB,2020,Esgotos      ,Administração pública direta,5661.0,2471.0,,NE,,,2279560.0939377304,2172733.4059139527,95703.08796814275,,,,-748.899,-36.287,250310,0.611,0.759,0.523,0.574
250320,Cabedelo,PB,2020,Água e Esgoto,Sociedade de economia mista com administração pública,68767.0,25617.0,68758.0,NE,0.16055198737528897,0.18980696535783612,5605500.256641033,1294685.5620322488,3836200.7719649533,,,,-698.731,-348.284,250320,0.748,0.822,0.651,0.782
