CódigodoMunicípio,Município,Estado,AnodeReferência,Naturezajurídica,POP_TOTAL,REGIAO,PERCENT_AG,PERCENT_ES,INVESTIMENTO_TOTAL_ATUAL2020_y,INVESTIMENTO_TOTAL_AG_ATUAL2020_y,INVESTIMENTO_TOTAL_ES_ATUAL2020_y,INVESTIMENTO_TOTAL_ATUAL2020_PCP,INVESTIMENTO_TOTAL_AG_ATUAL2020_PCP,INVESTIMENTO_TOTAL_ES_ATUAL2020_PCP
150293,Dom Eliseu,PA,2020,Sociedade de economia mista com administração pública,60469.0,N,0.12900825216226497,,13102333.13144904,12650331.379082717,0.0,0.0,0.0,0.0
150295,Eldorado do Carajás,PA,2020,Empresa privada,33940.0,N,0.564820271066588,,4077495.5490573263,3778662.9579943833,2466.7777388121003,4.694622863877431,4.601438126104891,0.0
150300,Faro,PA,2020,Sociedade de economia mista com administração pública,7070.0,N,0.7355021216407355,,0.0,0.0,0.0,0.0,0.0,0.0
150309,Goianésia do Pará,PA,2020,Administração pública direta,41081.0,N,0.24342153306881525,0.03894744529101044,0.0,0.0,0.0,,,
150310,Gurupá,PA,2020,Autarquia,33755.0,N,0.325877647755888,,0.0,0.0,0.0,0.0,0.0,0.0
150330,Igarapé-Miri,PA,2020,Sociedade de economia mista com administração pública,63036.0,N,0.0729741734881655,,2686909.348848068,2546809.3739989754,0.0,0.0,0.0,0.0
150340,Inhangapi,PA,2020,Sociedade de economia mista com administração pública,11861.0,N,0.23615209510159346,,0.0,0.0,0.0,0.0,0.0,0.0
150360,Itaituba,PA,2020,Sociedade de economia mista com administração pública,101395.0,N,0.08580304748754869,,19321243.729816195,18986171.12268193,0.0,0.0,0.0,0.0
150370,Itupiranga,PA,2020,Empresa privada,53355.0,N,0.09061943585418424,0.0093711929528629,2594518.4205198754,2538414.124991694,56104.295528181996,,,
150375,Jacareacanga,PA,2020,Administração pública direta,7590.0,N,0.5533596837944664,,0.0,0.0,0.0,,,
150380,Jacundá,PA,2020,Sociedade de economia mista com administração pública,59842.0,N,0.21852545035259516,,0.0,0.0,0.0,0.0,0.0,0.0
150390,Juruti,PA,2020,Administração pública direta,58960.0,N,0.6784260515603799,,0.0,0.0,0.0,,,
150400,Limoeiro do Ajuru,PA,2020,Sociedade de economia mista com administração pública,29282.0,N,0.18885322040844205,,0.0,0.0,0.0,0.0,0.0,0.0
150405,Mãe do Rio,PA,2020,Administração pública direta,30235.0,N,0.330742516950554,,0.0,0.0,0.0,,,
150410,Magalhães Barata,PA,2020,Sociedade de economia mista com administração pública,8573.0,N,0.4666977720751196,,0.0,0.0,0.0,0.0,0.0,0.0
150420,Marabá,PA,2020,Sociedade de economia mista com administração pública,283542.0,N,0.33363663936912347,0.007371042032573658,101259868.3205466,64143969.54390827,33859952.07658564,0.9260341677776133,0.0,0.861815498233066
150440,Marapanim,PA,2020,Sociedade de economia mista com administração pública,28450.0,N,0.3374340949033392,,0.0,0.0,0.0,0.0,0.0,0.0
150442,Marituba,PA,2020,Sociedade de economia mista com administração pública,133685.0,N,0.3066911022179003,0.10659385869768485,22179941.41127757,18889429.62790611,1406791.994220537,25.55715899315555,24.603678797172456,0.0
150445,Medicilândia,PA,2020,Administração pública direta,31975.0,N,0.621110242376857,,0.0,0.0,0.0,,,
150450,Melgaço,PA,2020,Administração pública direta,27890.0,N,0.2218357834349229,,0.0,0.0,0.0,,,
150460,Mocajuba,PA,2020,Sociedade de economia mista com administração pública,31530.0,N,0.2768791627021884,,0.0,0.0,0.0,0.0,0.0,0.0
150470,Moju,PA,2020,Sociedade de economia mista com administração pública,83182.0,N,0.08132769108701401,,26229937.15123792,25608737.86632864,0.0,83.57873253828953,82.68070171431319,0.0
150475,Mojuí dos Campos,PA,2020,Administração pública direta,16184.0,N,0.47621107266435986,,0.0,0.0,0.0,,,
150480,Monte Alegre,PA,2020,Sociedade de economia mista com administração pública,58162.0,N,0.15671744437949175,,12048231.512815293,11826436.932418277,0.0,19.904719920222828,19.178448471510606,0.0
150490,Muaná,PA,2020,Autarquia,40906.0,N,0.8556202024152936,,0.0,0.0,0.0,0.0,0.0,0.0
150497,Nova Ipixuna,PA,2020,Administração pública direta,16854.0,N,0.25869229856413906,,0.0,0.0,0.0,,,
150500,Nova Timboteua,PA,2020,Sociedade de economia mista com administração pública,15506.0,N,0.18895911260157358,,0.0,0.0,0.0,0.0,0.0,0.0
150503,Novo Progresso,PA,2020,Empresa privada,25766.0,N,0.9052239385236358,,9653321.273599716,8809080.188835694,0.0,23.96730924474113,22.460865093534114,0.0
150506,Novo Repartimento,PA,2020,Administração pública direta,77214.0,N,,0.00259020384904292,231881.361784848,231881.361784848,0.0,,,
150506,Novo Repartimento,PA,2020,Empresa privada,77214.0,N,0.04645530603258476,,231881.361784848,231881.361784848,0.0,,,
150510,Óbidos,PA,2020,Sociedade de economia mista com administração pública,52306.0,N,0.30455397086376323,,0.0,0.0,0.0,0.0,0.0,0.0
150520,Oeiras do Pará,PA,2020,Sociedade de economia mista com administração pública,32850.0,N,0.14928462709284626,,0.0,0.0,0.0,0.0,0.0,0.0
150530,Oriximiná,PA,2020,Sociedade de economia mista com administração pública,74016.0,N,0.2230869001297017,,18820388.86476402,17314000.636053253,0.0,23.75083063121487,22.07276102464332,0.0
150530,Oriximiná,PA,2020,Administração pública direta,74016.0,N,0.7769130998702983,,18820388.86476402,17314000.636053253,0.0,,,
150540,Ourém,PA,2020,Sociedade de economia mista com administração pública,17961.0,N,0.09799008963866154,,0.0,0.0,0.0,0.0,0.0,0.0
150543,Ourilândia do Norte,PA,2020,Administração pública direta,33335.0,N,0.9335533223338833,,0.0,0.0,0.0,,,
150549,Palestina do Pará,PA,2020,Administração pública direta,7582.0,N,1.0,1.0,0.0,0.0,0.0,,,
150550,Paragominas,PA,2020,Autarquia,114503.0,N,0.838886317389064,0.10539461848161183,105678358.90761733,11050567.903746964,65267428.692561924,129.59367143218952,0.0,92.54204212990052
150553,Parauapebas,PA,2020,Autarquia,213576.0,N,0.8582424991572086,0.1539686107053227,13086543.822854009,11640482.452038469,1124244.7549558121,33.849298376222045,31.253829971532383,2.0550345544443194
150555,Pau D Arco,PA,2020,Autarquia,5410.0,N,0.7393715341959335,,0.0,0.0,0.0,0.0,0.0,0.0
150560,Peixe-Boi,PA,2020,Sociedade de economia mista com administração pública,8081.0,N,0.19824279173369633,,0.0,0.0,0.0,0.0,0.0,0.0
150565,Placas,PA,2020,Administração pública direta,31659.0,N,0.05496067468966171,,0.0,0.0,0.0,,,
150570,Ponta de Pedras,PA,2020,Sociedade de economia mista com administração pública,31549.0,N,0.28758439253225143,,0.0,0.0,0.0,0.0,0.0,0.0
150580,Portel,PA,2020,Sociedade de economia mista com administração pública,62945.0,N,0.020891254269600444,,0.0,0.0,0.0,0.0,0.0,0.0
150590,Porto de Moz,PA,2020,Administração pública direta,41801.0,N,0.42946340996626875,,0.0,0.0,0.0,,,
150600,Prainha,PA,2020,Sociedade de economia mista com administração pública,29846.0,N,0.2596662869396234,,0.0,0.0,0.0,0.0,0.0,0.0
150611,Quatipuru,PA,2020,Administração pública direta,13702.0,N,0.8000291928185667,,0.0,0.0,0.0,,,
150613,Redenção,PA,2020,Empresa privada,85563.0,N,0.47906221146991107,0.053960239823288104,32786780.24713374,32148353.221247215,441217.6488639515,26.327946892932694,24.37173509577738,1.9335070065331978
150618,Rondon do Pará,PA,2020,Autarquia,52803.0,N,0.7329886559475788,,1574888.2230989519,1574888.2230989519,0.0,3.4466170482737724,3.4466170482737724,0.0
150619,Rurópolis,PA,2020,Administração pública direta,51500.0,N,0.23300970873786409,,0.0,0.0,0.0,,,
150620,Salinópolis,PA,2020,Sociedade de economia mista com administração pública,40922.0,N,0.8922828796246518,,0.0,0.0,0.0,0.0,0.0,0.0
150630,Salvaterra,PA,2020,Sociedade de economia mista com administração pública,24075.0,N,0.30961578400830736,,0.0,0.0,0.0,0.0,0.0,0.0
150635,Santa Bárbara do Pará,PA,2020,Administração pública direta,21449.0,N,0.6340621940416803,0.006060888619516061,0.0,0.0,0.0,,,
150640,Santa Cruz do Arari,PA,2020,Administração pública direta,10314.0,N,0.5817335660267597,,0.0,0.0,0.0,,,
150650,Santa Izabel do Pará,PA,2020,Autarquia,71837.0,N,0.867937135459443,,586947.867956156,542516.538942046,0.0,5.249016105906427,4.7656301070479,0.0
150655,Santa Luzia do Pará,PA,2020,Sociedade de economia mista com administração pública,19843.0,N,0.05578793529204253,,0.0,0.0,0.0,0.0,0.0,0.0
150658,Santa Maria das Barreiras,PA,2020,Sociedade de economia mista com administração pública,21850.0,N,0.07610983981693364,,0.0,0.0,0.0,0.0,0.0,0.0
150660,Santa Maria do Pará,PA,2020,Sociedade de economia mista com administração pública,24995.0,N,0.39991998399679934,,0.0,0.0,0.0,0.0,0.0,0.0
150670,Santana do Araguaia,PA,2020,Empresa privada,74419.0,N,0.12860962926134456,,846311.0766888295,767104.9973000156,0.0,3.7623710342788805,3.728494067375267,0.0
150680,Santarém,PA,2020,Sociedade de economia mista com administração pública,306480.0,N,0.5090054815974941,0.04143826677107805,39252777.778125554,36311838.071864724,0.0,76.13765678021404,75.56243950665623,0.0
150710,São Caetano de Odivelas,PA,2020,Sociedade de economia mista com administração pública,18129.0,N,0.2233989740195267,,0.0,0.0,0.0,0.0,0.0,0.0
150710,São Caetano de Odivelas,PA,2020,Administração pública direta,18129.0,N,,0.41193667604390755,0.0,0.0,0.0,,,
150715,São Domingos do Araguaia,PA,2020,Empresa privada,25753.0,N,0.707684541606803,,1106858.2502409217,975914.2417819106,0.0,6.130418592008699,5.781131518658021,0.0
150720,São Domingos do Capim,PA,2020,Autarquia,32139.0,N,0.5409315784560814,,56456.013207890515,56456.013207890515,0.0,0.21185475590404182,0.21185475590404182,0.0
150730,São Félix do Xingu,PA,2020,Sociedade de economia mista com administração pública,132138.0,N,0.017829844556448562,,0.0,0.0,0.0,0.0,0.0,0.0
150740,São Francisco do Pará,PA,2020,Sociedade de economia mista com administração pública,15930.0,N,0.32473320778405523,,0.0,0.0,0.0,0.0,0.0,0.0
150745,São Geraldo do Araguaia,PA,2020,Empresa privada,24705.0,N,0.5356000809552722,0.2734264318963773,6794513.107437771,5422859.750303371,857859.7751030442,16.0710228698644,10.368722525804493,5.48191621129326
150747,São João de Pirabas,PA,2020,Administração pública direta,23244.0,N,0.5164343486491138,,0.0,0.0,0.0,,,
150750,São João do Araguaia,PA,2020,Empresa privada,14051.0,N,0.258771617678457,,487102.1211675118,419772.1335730052,5541.25,3.8813842431143692,3.487017294142766,0.39436694897160346
150760,São Miguel do Guamá,PA,2020,Administração pública direta,59632.0,N,0.37731419372149183,,0.0,0.0,0.0,,,
150770,São Sebastião da Boa Vista,PA,2020,Administração pública direta,26974.0,N,0.4323422555053014,0.1668273151924075,0.0,0.0,0.0,,,
150775,Sapucaia,PA,2020,Administração pública direta,6009.0,N,0.6588450657347312,,0.0,0.0,0.0,,,
150780,Senador José Porfírio,PA,2020,Administração pública direta,11480.0,N,0.7813588850174216,,0.0,0.0,0.0,,,
150790,Soure,PA,2020,Sociedade de economia mista com administração pública,25565.0,N,0.7814199100332486,,188714.645861406,0.0,0.0,0.0,0.0,0.0
150795,Tailândia,PA,2020,Sociedade de economia mista com administração pública,108969.0,N,0.13011957529205553,,0.0,0.0,0.0,0.0,0.0,0.0
150796,Terra Alta,PA,2020,Administração pública direta,11847.0,N,0.42213218536338315,,0.0,0.0,0.0,,,
150797,Terra Santa,PA,2020,Sociedade de economia mista com administração pública,18917.0,N,0.8853412274673574,,0.0,0.0,0.0,0.0,0.0,0.0
150800,Tomé-Açu,PA,2020,Administração pública direta,64030.0,N,0.6913946587537092,,0.0,0.0,0.0,,,
150803,Tracuateua,PA,2020,Sociedade de economia mista com administração pública,31257.0,N,0.1253799148990626,,0.0,0.0,0.0,0.0,0.0,0.0
150808,Tucumã,PA,2020,Empresa privada,40136.0,N,0.8677994817620092,,8070659.595784945,6761290.232152699,11545.249763577869,15.561518586804864,15.482773819015348,0.02425777356986247
150810,Tucuruí,PA,2020,Autarquia,115144.0,N,0.919031821024109,,0.0,0.0,0.0,0.0,0.0,0.0
150812,Ulianópolis,PA,2020,Administração pública direta,60761.0,N,1.0,0.018268297098467768,0.0,0.0,0.0,,,
150820,Vigia,PA,2020,Sociedade de economia mista com administração pública,54172.0,N,0.15561544709443995,,0.0,0.0,0.0,0.0,0.0,0.0
150830,Viseu,PA,2020,Sociedade de economia mista com administração pública,61751.0,N,0.08404722190733753,,0.0,0.0,0.0,0.0,0.0,0.0
150835,Vitória do Xingu,PA,2020,Administração pública direta,15279.0,N,0.4090581844361542,0.3403364094508803,0.0,0.0,0.0,,,
150840,Xinguara,PA,2020,Empresa privada,45086.0,N,0.4382957015481524,,44629538.52104025,33996045.34425936,203572.75010189484,21.16898726877523,20.621909018320544,0.36874062902009497
160005,Serra do Navio,AP,2020,Sociedade de economia mista com administração pública,5488.0,N,0.34438775510204084,0.336734693877551,799558.5960684657,666952.8597952595,117495.60742190611,0.0,0.0,0.0
160010,Amapá,AP,2020,Sociedade de economia mista com administração pública,9187.0,N,0.23914226624578208,0.04539022531838467,7035047.707295333,6772113.64853408,18105.62795090994,0.0,0.0,0.0
160015,Pedra Branca do Amapari,AP,2020,Sociedade de economia mista com administração pública,17067.0,N,0.03363215562196051,,4320177.322259861,4320177.322259861,0.0,0.0,0.0,0.0
160020,Calçoene,AP,2020,Sociedade de economia mista com administração pública,11306.0,N,0.12568547673801522,,97835.36512758964,95000.98148031964,0.0,0.0,0.0,0.0
160021,Cutias,AP,2020,Sociedade de economia mista com administração pública,6101.0,N,0.4514014096049828,,1605455.3876245979,1443097.079634362,0.0,0.0,0.0,0.0
160023,Ferreira Gomes,AP,2020,Sociedade de economia mista com administração pública,7967.0,N,0.2927074180996611,,4013004.1111572823,3915238.4986321484,21840.551093406,0.0,0.0,0.0
160025,Itaubal,AP,2020,Sociedade de economia mista com administração pública,5617.0,N,0.2827131920954246,,1057772.9195490642,1057772.9195490642,0.0,0.0,0.0,0.0
160027,Laranjal do Jari,AP,2020,Sociedade de economia mista com administração pública,51362.0,N,0.30008566644601065,,1272031.6207147255,1112126.2989643163,0.0,0.0,0.0,0.0
160030,Macapá,AP,2020,Sociedade de economia mista com administração pública,512902.0,N,0.37558246994552563,0.10777107517615452,76673438.83534667,83008755.41398723,6014182.656623823,36.90001988683998,0.0,0.0
160040,Mazagão,AP,2020,Sociedade de economia mista com administração pública,22053.0,N,0.1548542148460527,0.014782569264952614,3527885.15040483,3338224.7912853425,0.0,0.0,0.0,0.0
160050,Oiapoque,AP,2020,Sociedade de economia mista com administração pública,27906.0,N,0.06887407725937074,0.01010535368737906,424535.5727336672,356819.6843879672,0.0,0.0,0.0,0.0
160053,Porto Grande,AP,2020,Sociedade de economia mista com administração pública,22452.0,N,0.029930518439337254,,6750828.628477085,6750828.628477085,0.0,0.0,0.0,0.0
160055,Pracuúba,AP,2020,Sociedade de economia mista com administração pública,5246.0,N,0.21368661837590544,,1285017.3382496703,834213.0937629493,0.0,0.0,0.0,0.0
160060,Santana,AP,2020,Sociedade de economia mista com administração pública,123096.0,N,0.42782056281276404,0.011714434262689283,20588636.074472085,20126704.32330776,48981.2167235511,0.591920127380256,0.0,0.0
160070,Tartarugalzinho,AP,2020,Sociedade de economia mista com administração pública,17769.0,N,0.13140863301254996,,250433.05965842365,250433.05965842365,0.0,0.0,0.0,0.0
160080,Vitória do Jari,AP,2020,Sociedade de economia mista com administração pública,16254.0,N,0.4558877814691768,,3793870.8255053493,3551209.019936228,0.0,0.0,0.0,0.0
170025,Abreulândia,TO,2020,Empresa privada,2594.0,N,0.6171935235158057,,58261.16347554064,22284.12574953502,0.0,,,
170030,Aguiarnópolis,TO,2020,Empresa privada,6892.0,N,0.8466337782936738,0.23476494486361,3516978.1153262993,2138816.9853168903,1255519.5405243025,64.98594602437609,14.76801944283227,49.31376233313988
170035,Aliança do Tocantins,TO,2020,Empresa privada,5346.0,N,0.8849607182940517,,4415083.106219925,4310541.707542303,33723.02923748903,95.57493078937523,89.71432098765432,5.860609801720913
170040,Almas,TO,2020,Empresa privada,6979.0,N,0.8531308210345322,,2274130.4312827066,2233096.631220668,943.96076972862,23.529406791803986,23.04704972059034,0.0
170070,Alvorada,TO,2020,Empresa privada,8396.0,N,0.9448546927108147,,3931585.5317010814,3774586.520726834,17046.240264210348,57.248437351119584,57.117186755597906,0.048839923773225345
170100,Ananás,TO,2020,Autarquia,9492.0,N,0.905077960387695,0.48461862621154655,314892.98671810597,0.0,314892.98671810597,0.0,0.0,0.0
170105,Angico,TO,2020,Empresa privada,3454.0,N,0.6103068905616676,,117450.2694292239,74338.84420810197,0.0,,,
170110,Aparecida do Rio Negro,TO,2020,Administração pública direta,4848.0,N,0.7863036303630363,,77076.59332629098,0.0,0.0,,,
170130,Aragominas,TO,2020,Autarquia,5731.0,N,0.6267667073809108,,90695.65392842525,34822.25,0.0,7.924240097714186,6.0761210957948,0.0
170190,Araguacema,TO,2020,Empresa privada,7155.0,N,0.46303284416491963,,191725.44545494724,97833.44457662023,0.0,,,
170200,Araguaçu,TO,2020,Empresa privada,8467.0,N,0.7571749143734499,,9545587.13918644,9486406.71018442,98427.64388687785,78.73701074760837,68.47838785874572,9.327492618400852
170210,Araguaína,TO,2020,Empresa privada,183381.0,N,0.9693643289108468,0.3108555411956528,312046326.14554816,111926063.64206052,146420445.5626819,124.83823313211293,61.452716530065814,63.033004509736564
170215,Araguanã,TO,2020,Empresa privada,5793.0,N,0.9183497324356983,,2107885.418359474,2002556.5283275489,5560.45713179925,25.457106853098566,25.457106853098566,0.0
170220,Araguatins,TO,2020,Autarquia,36170.0,N,0.5667680398119989,,135875.926709,135875.926709,0.0,3.1097495161736246,3.1097495161736246,0.0
170230,Arapoema,TO,2020,Empresa privada,6616.0,N,0.8615477629987908,,6356521.497085067,5991355.91976376,317891.4889036869,75.60152055622733,27.763437122128174,47.838083434099154
170240,Arraias,TO,2020,Empresa privada,10534.0,N,0.7735902790962598,,3031133.898766266,2828360.646082826,3276.94406343037,52.98248053920638,52.41888076704006,0.02879343079551927
170255,Augustinópolis,TO,2020,Empresa privada,18643.0,N,0.866169607895725,0.12471168803304189,8630078.114506362,5642887.338446369,2547873.0315589155,70.72169715174597,30.291392479751117,40.16098213806791
